Date,wind speed,wind direction
01 01 2018 07:10,7.216432095,232.8426971
01 01 2018 07:20,7.068597794,229.933197
01 01 2018 07:30,6.938295841,230.1367035
01 01 2018 07:40,6.536687851,234.9338074
01 01 2018 07:50,6.180624962,232.8379059
01 01 2018 08:00,5.816825867,240.3287964
01 01 2018 08:10,5.450150967,238.126297
01 01 2018 08:20,5.81814909,235.800293
01 01 2018 08:30,6.130272865,224.9586945
01 01 2018 08:40,6.347077847,216.803894
01 01 2018 08:50,6.347436905,205.7852936
01 01 2018 09:00,6.194368839,199.8484955
01 01 2018 09:10,4.977198124,207.9978027
01 01 2018 09:20,5.959111214,210.954895
01 01 2018 09:30,6.21137619,215.6940002
01 01 2018 09:40,6.111453056,220.8426056
01 01 2018 09:50,6.456322193,237.0653076
01 01 2018 10:00,6.666657925,235.6674957
01 01 2018 10:10,6.16287899,229.3296967
01 01 2018 10:20,6.013167858,234.9006042
01 01 2018 10:30,5.561203003,230.4228058
01 01 2018 10:40,4.960731983,229.5375061
01 01 2018 10:50,4.60387516,231.7984924
01 01 2018 11:00,4.554533958,234.1056061
01 01 2018 11:10,4.26362896,228.7767029
01 01 2018 11:20,3.894139051,227.9389954
01 01 2018 11:30,4.038761139,224.4649963
01 01 2018 11:40,4.505650997,224.9505005
01 01 2018 11:50,4.543397903,229.127594
01 01 2018 12:00,4.323760986,227.0399933
01 01 2018 12:10,3.634437084,230.3146057
01 01 2018 12:20,3.705512047,233.9532928
01 01 2018 12:30,3.253968,233.0659027
01 01 2018 12:40,3.775136948,227.7534943
01 01 2018 12:50,4.693500996,229.8966064
01 01 2018 13:00,5.002939224,235.2794952
01 01 2018 13:10,5.364749908,235.5852966
01 01 2018 13:20,5.016181946,229.9429016
01 01 2018 13:30,5.970407963,235.6952972
01 01 2018 13:40,6.655520916,241.4573975
01 01 2018 13:50,6.600903988,242.7821045
01 01 2018 14:00,5.981378078,234.9844055
01 01 2018 14:10,7.424593925,235.1472931
01 01 2018 14:20,8.186451912,238.4790955
01 01 2018 14:30,8.27493,237.0332031
01 01 2018 14:40,8.449202538,238.3323975
01 01 2018 14:50,8.575974464,235.6414032
01 01 2018 15:00,8.282259941,236.4613953
01 01 2018 15:10,8.734552383,234.3547974
01 01 2018 15:20,8.764103889,231.0016022
01 01 2018 15:30,9.669431686,227.6000977
01 01 2018 15:40,10.14109039,227.7315979
01 01 2018 15:50,10.77241993,225.2763977
01 01 2018 16:00,10.64752007,224.680603
01 01 2018 16:10,9.982661247,225.5195007
01 01 2018 16:20,9.874385834,227.2738037
01 01 2018 16:30,9.785479546,229.2554932
01 01 2018 16:40,9.614232063,230.7368927
01 01 2018 16:50,9.618504524,229.490799
01 01 2018 17:00,9.098683357,223.960907
01 01 2018 17:10,8.677425385,219.7937012
01 01 2018 17:20,8.774898529,219.0449066
01 01 2018 17:30,8.689981461,215.3352051
01 01 2018 17:40,8.631073952,216.2799988
01 01 2018 17:50,8.614569664,214.5290985
01 01 2018 18:00,9.21884346,212.1799011
01 01 2018 18:10,10.04951954,210.3085938
01 01 2018 18:20,10.31871033,210.5881042
01 01 2018 18:30,10.76675987,207.4813995
01 01 2018 18:40,10.55825043,208.5518951
01 01 2018 18:50,10.25072002,208.0106964
01 01 2018 19:00,10.46477032,205.7528992
01 01 2018 19:10,11.39078045,200.6542969
01 01 2018 19:20,11.56554031,198.1242981
01 01 2018 19:30,11.2802496,198.5381927
01 01 2018 19:40,11.33677959,200.4904022
01 01 2018 19:50,11.80463982,199.2469025
01 01 2018 20:00,11.3635397,199.8054962
01 01 2018 20:10,11.63259029,198.2677002
01 01 2018 20:20,11.44476032,195.6320038
01 01 2018 20:30,11.27190018,196.6611023
01 01 2018 20:40,11.05900955,196.5158997
01 01 2018 20:50,12.10377979,198.2570038
01 01 2018 21:00,12.92813969,201.5825958
01 01 2018 21:10,13.31941986,201.9421997
01 01 2018 21:20,13.12152004,203.5077972
01 01 2018 21:30,13.23544979,202.6929932
01 01 2018 21:40,13.23589993,202.9362946
01 01 2018 21:50,13.02956009,201.2539063
01 01 2018 22:00,12.96393967,201.3408966
01 01 2018 22:10,12.90295029,200.9795074
01 01 2018 22:20,12.76634026,200.9960022
01 01 2018 22:30,12.89834976,200.5142059
01 01 2018 22:40,12.74211025,202.8952942
01 01 2018 22:50,12.31826019,202.841095
01 01 2018 23:00,12.41880989,202.4118042
01 01 2018 23:10,12.54298973,201.6253052
01 01 2018 23:20,12.67599964,199.3220978
01 01 2018 23:30,13.00304985,197.1307068
01 01 2018 23:40,13.29767036,196.4936066
01 01 2018 23:50,12.84405994,195.3150024
02 01 2018 00:00,12.70538998,196.0422058
02 01 2018 00:10,12.1833601,197.7438965
02 01 2018 00:20,12.20514011,196.8088074
02 01 2018 00:30,12.60188007,193.8157043
02 01 2018 00:40,12.84455013,194.3466034
02 01 2018 00:50,12.49705982,196.009201
02 01 2018 01:00,12.09607029,197.9526978
02 01 2018 01:10,12.19612026,201.330307
02 01 2018 01:20,12.55035019,201.1882019
02 01 2018 01:30,12.6156702,202.6235962
02 01 2018 01:40,13.10278034,201.7666016
02 01 2018 01:50,13.68774986,199.0195007
02 01 2018 02:00,14.10241985,196.2552032
02 01 2018 02:10,14.39330959,195.8798981
02 01 2018 02:20,14.07954979,197.6403046
02 01 2018 02:30,14.05440044,197.2447968
02 01 2018 02:40,13.51247025,195.9954071
02 01 2018 02:50,13.71004963,192.4197998
02 01 2018 03:00,13.7423296,191.0137024
02 01 2018 03:10,13.14186001,192.2046967
02 01 2018 03:20,12.86771011,192.771698
02 01 2018 03:30,12.84727001,192.4705048
02 01 2018 03:40,12.73211002,192.5679016
02 01 2018 03:50,12.51620007,194.9992065
02 01 2018 04:00,12.59866047,196.0422974
02 01 2018 04:10,13.23031998,196.4087982
02 01 2018 04:20,13.0946703,198.5249939
02 01 2018 04:30,12.91687965,198.0101013
02 01 2018 04:40,12.63354969,197.6634979
02 01 2018 04:50,12.82567024,201.1040955
02 01 2018 05:00,12.54162025,200.3634033
02 01 2018 05:10,12.10496998,196.9826965
02 01 2018 05:20,12.36250019,199.798996
02 01 2018 05:30,12.60391045,201.2702942
02 01 2018 05:40,12.21222019,198.9846039
02 01 2018 05:50,11.98762035,202.5711975
02 01 2018 06:00,11.67932987,200.7035065
02 01 2018 06:10,12.46971989,197.8733978
02 01 2018 06:20,12.49489975,201.1011047
02 01 2018 06:30,11.78983021,200.3565979
02 01 2018 06:40,10.90355015,199.4629059
02 01 2018 06:50,12.18807983,202.7460022
02 01 2018 07:00,11.97813034,199.4022064
02 01 2018 07:10,10.67446995,197.2297058
02 01 2018 07:20,9.69664669,200.3191986
02 01 2018 07:30,11.41759014,200.488205
02 01 2018 07:40,12.68927002,199.5281067
02 01 2018 07:50,13.05860043,200.6078033
02 01 2018 08:00,11.52081966,195.8547058
02 01 2018 08:10,11.51231003,197.7467041
02 01 2018 08:20,12.41629982,199.1638031
02 01 2018 08:30,12.16014957,198.3968964
02 01 2018 08:40,11.67107964,194.6569977
02 01 2018 08:50,11.14585972,195.8325043
02 01 2018 09:00,10.77289963,193.1703949
02 01 2018 09:10,10.92975998,195.0997009
02 01 2018 09:20,12.14006042,198.2947998
02 01 2018 09:30,11.19556046,200.7570038
02 01 2018 09:40,12.94869041,204.0805969
02 01 2018 09:50,14.87942982,197.5942993
02 01 2018 10:00,15.12405968,196.3455963
02 01 2018 10:10,16.29367065,196.8367004
02 01 2018 10:20,16.12397957,192.2306061
02 01 2018 10:30,15.27460003,190.949295
02 01 2018 10:40,13.56672001,192.9456024
02 01 2018 10:50,15.36779976,194.7528076
02 01 2018 11:00,15.86174965,195.0402985
02 01 2018 11:10,14.92051029,197.9895935
02 01 2018 11:20,13.60853004,201.4945068
02 01 2018 11:30,14.46385956,200.4884033
02 01 2018 11:40,12.68828964,202.2259979
02 01 2018 11:50,13.55690002,202.153595
02 01 2018 12:00,13.32281017,203.2893982
02 01 2018 12:10,12.60700989,201.0937042
02 01 2018 12:20,12.31476021,197.5440979
02 01 2018 12:30,10.3801899,200.9197998
02 01 2018 12:40,9.11702919,201.0245056
02 01 2018 12:50,9.253190994,198.9759979
02 01 2018 13:00,9.072306633,198.2364044
02 01 2018 13:10,10.34463024,196.6472015
02 01 2018 13:20,11.10330963,200.1464996
02 01 2018 13:30,11.06910992,198.8968048
02 01 2018 13:40,11.32581043,201.1446075
02 01 2018 13:50,11.01513958,204.9272003
02 01 2018 14:00,10.90725994,204.813797
02 01 2018 14:10,11.76941013,209.778595
02 01 2018 14:20,11.87483025,209.6006012
02 01 2018 14:30,12.16926003,208.3181
02 01 2018 14:40,12.82061958,211.1817932
02 01 2018 14:50,12.57161999,209.4647064
02 01 2018 15:00,11.39929962,205.625
02 01 2018 15:10,10.54543018,200.6107025
02 01 2018 15:20,12.30932999,202.0561981
02 01 2018 15:30,12.1683197,203.7207031
02 01 2018 15:40,12.28707981,204.6085968
02 01 2018 15:50,12.01319027,201.7415009
02 01 2018 16:00,12.21352959,201.7156067
02 01 2018 16:10,12.93774033,199.9685059
02 01 2018 16:20,13.66942024,203.870697
02 01 2018 16:30,13.69785976,204.8023071
02 01 2018 16:40,12.75835991,202.6508026
02 01 2018 16:50,12.76517963,201.2570953
02 01 2018 17:00,13.07721996,203.4407043
02 01 2018 17:10,12.59340954,205.1535034
02 01 2018 17:20,12.51366997,205.008194
02 01 2018 17:30,12.53439999,204.1203003
02 01 2018 17:40,11.96442986,201.9989014
02 01 2018 17:50,11.94577026,194.3786926
02 01 2018 18:00,12.20707989,189.5238037
02 01 2018 18:10,12.2751503,190.5794983
02 01 2018 18:20,12.72264004,187.6125031
02 01 2018 18:30,12.26537037,189.4371948
02 01 2018 18:40,11.70368958,192.2619019
02 01 2018 18:50,10.96352959,190.4571991
02 01 2018 19:00,11.29796982,192.8582001
02 01 2018 19:10,10.66594982,194.0843964
02 01 2018 19:20,10.8332901,195.2017975
02 01 2018 19:30,10.57837009,195.3432007
02 01 2018 19:40,10.38854027,201.797699
02 01 2018 19:50,10.08041954,204.2073975
02 01 2018 20:00,9.838738441,199.747406
02 01 2018 20:10,11.43999958,200.2402954
02 01 2018 20:20,11.94402981,201.1663971
02 01 2018 20:30,11.85929012,201.7106018
02 01 2018 20:40,12.81147957,201.3484955
02 01 2018 20:50,12.91353989,201.6768951
02 01 2018 21:00,12.72832012,202.4132996
02 01 2018 21:10,11.66357994,202.6618958
02 01 2018 21:20,11.0952301,204.061203
02 01 2018 21:30,10.16094971,203.3379059
02 01 2018 21:40,9.202415466,197.8013
02 01 2018 21:50,8.539284706,195.5061035
02 01 2018 22:00,8.809141159,187.4846039
02 01 2018 22:10,9.608460426,188.0238953
02 01 2018 22:20,9.844923973,190.6604004
02 01 2018 22:30,9.338670731,196.7335968
02 01 2018 22:40,8.424916267,197.0158997
02 01 2018 22:50,7.656233788,188.6903992
02 01 2018 23:00,8.144581795,181.6596069
02 01 2018 23:10,8.54713726,173.5366974
02 01 2018 23:20,8.381804466,171.3834076
02 01 2018 23:30,7.850449085,179.8197937
02 01 2018 23:40,8.656551361,188.2382965
02 01 2018 23:50,10.92311954,179.039093
03 01 2018 00:00,10.4051199,176.9255981
03 01 2018 00:10,9.498130798,174.677002
03 01 2018 00:20,11.93025017,180.6725006
03 01 2018 00:30,11.07629013,183.8755035
03 01 2018 00:40,10.45788002,192.1911011
03 01 2018 00:50,9.791149139,197.104599
03 01 2018 01:00,7.626486778,202.940506
03 01 2018 01:10,7.287635803,207.3871002
03 01 2018 01:20,6.228209019,216.9989014
03 01 2018 01:30,4.47162199,222.5090942
03 01 2018 01:40,4.127829075,215.4514008
03 01 2018 01:50,5.032844067,202.5102997
03 01 2018 02:00,6.267045021,211.2003021
03 01 2018 02:10,7.763337135,193.6107025
03 01 2018 02:20,8.21955204,172.135498
03 01 2018 02:30,7.974888802,168.3569031
03 01 2018 02:40,6.794364929,171.1295013
03 01 2018 02:50,5.536108017,162.7037964
03 01 2018 03:00,5.491714954,150.2816925
03 01 2018 03:10,6.076754093,149.6408997
03 01 2018 03:20,6.69093895,152.2225037
03 01 2018 03:30,6.848011971,157.1643066
03 01 2018 03:40,7.759384155,152.699707
03 01 2018 03:50,7.417626858,152.076004
03 01 2018 04:00,7.472226143,154.7837982
03 01 2018 04:10,7.080772877,160.2183075
03 01 2018 04:20,7.053721905,165.8153992
03 01 2018 04:30,7.766314983,170.8444977
03 01 2018 04:40,7.833246231,173.0240936
03 01 2018 04:50,7.959300995,173.9763947
03 01 2018 05:00,7.283742905,176.7931976
03 01 2018 05:10,7.001252174,178.0930023
03 01 2018 05:20,6.758135796,174.0330048
03 01 2018 05:30,6.179992199,167.9960022
03 01 2018 05:40,6.301719189,168.8119965
03 01 2018 05:50,7.517776966,184.7017975
03 01 2018 06:00,8.094202995,194.0092926
03 01 2018 06:10,7.854953766,197.8014984
03 01 2018 06:20,7.719468117,191.2086945
03 01 2018 06:30,8.847901344,195.0639038
03 01 2018 06:40,9.631019592,198.074707
03 01 2018 06:50,9.767664909,191.838501
03 01 2018 07:00,9.185004234,190.0070038
03 01 2018 07:10,9.927650452,179.3226929
03 01 2018 07:20,12.03275967,175.9355011
03 01 2018 07:30,10.87308979,180.7583008
03 01 2018 07:40,10.38061047,177.4212036
03 01 2018 07:50,10.34302044,164.6313934
03 01 2018 08:00,9.283791542,157.3659973
03 01 2018 08:10,8.263951302,151.1777039
03 01 2018 08:20,7.161077023,144.4230042
03 01 2018 08:30,5.502151966,145.3318024
03 01 2018 08:40,4.645584106,155.7653046
03 01 2018 08:50,3.847867012,162.271698
03 01 2018 09:00,4.553710938,148.0536041
03 01 2018 09:10,5.735952854,136.6712036
03 01 2018 09:20,5.057969093,139.4640045
03 01 2018 09:30,4.922440052,141.7938995
03 01 2018 09:40,3.821350098,148.5747986
03 01 2018 09:50,3.580841064,165.8957062
03 01 2018 10:00,4.716145039,187.6051941
03 01 2018 10:10,5.080855846,188.4362946
03 01 2018 10:20,5.343267918,202.2389984
03 01 2018 10:30,5.452712059,201.0330963
03 01 2018 10:40,4.29698801,191.4851074
03 01 2018 10:50,4.736260891,183.4333954
03 01 2018 11:00,4.780562878,187.9405975
03 01 2018 11:10,4.894141197,180.8480072
03 01 2018 11:20,4.487487793,185.8578033
03 01 2018 11:30,5.314783096,180.8168945
03 01 2018 11:40,5.711400986,186.1788025
03 01 2018 11:50,5.374886036,196.3742065
03 01 2018 12:00,6.895505905,193.9367065
03 01 2018 12:10,7.240921021,187.7236023
03 01 2018 12:20,6.709988117,185.273407
03 01 2018 12:30,6.851963043,183.7971039
03 01 2018 12:40,5.078312874,185.1383972
03 01 2018 12:50,6.521288872,189.263504
03 01 2018 13:00,6.171179771,189.2765045
03 01 2018 13:10,5.449243069,190.636795
03 01 2018 13:20,5.851128101,196.9326935
03 01 2018 13:30,5.094088078,193.4658051
03 01 2018 13:40,4.598594189,197.9337006
03 01 2018 13:50,3.629702091,199.7156067
03 01 2018 14:00,4.472650051,205.3706055
03 01 2018 14:10,4.918616772,204.3323059
03 01 2018 14:20,5.625835896,209.3771057
03 01 2018 14:30,6.316774845,211.6537018
03 01 2018 14:40,6.237164974,212.0509033
03 01 2018 14:50,6.449378014,211.607605
03 01 2018 15:00,5.782717228,212.3511047
03 01 2018 15:10,5.346119881,216.8318024
03 01 2018 15:20,4.379333019,220.0410004
03 01 2018 15:30,3.011370897,238.6905975
03 01 2018 15:40,3.743307114,245.0682068
03 01 2018 15:50,3.24625206,238.0765076
03 01 2018 16:00,2.185888052,238.4102936
03 01 2018 16:10,2.142015934,234.7624054
03 01 2018 16:20,2.501405954,223.3088074
03 01 2018 16:30,2.668577909,226.0516968
03 01 2018 16:40,3.034003019,221.0865021
03 01 2018 16:50,3.197354078,232.6795959
03 01 2018 17:00,3.907810926,241.9730988
03 01 2018 17:10,3.801294088,221.5258942
03 01 2018 17:20,4.43715477,225.1553955
03 01 2018 17:30,3.677906036,220.4692993
03 01 2018 17:40,4.115369797,222.5281067
03 01 2018 17:50,4.987364769,220.7682037
03 01 2018 18:00,4.871101856,222.9488983
03 01 2018 18:10,5.921298981,212.7292938
03 01 2018 18:20,5.030583858,216.0464935
03 01 2018 18:30,4.997858047,206.8820038
03 01 2018 18:40,6.434377193,208.842804
03 01 2018 18:50,6.996636868,212.2098999
03 01 2018 19:00,7.625429153,205.5773926
03 01 2018 19:10,8.103025436,198.4824066
03 01 2018 19:20,7.518618107,207.7772064
03 01 2018 19:30,7.688251019,199.1479034
03 01 2018 19:40,8.459005356,192.9795074
03 01 2018 19:50,9.077300072,194.6878967
03 01 2018 20:00,8.439414978,196.0083008
03 01 2018 20:10,7.987431049,203.3475037
03 01 2018 20:20,7.939982891,209.9878998
03 01 2018 20:30,7.719861984,213.6096039
03 01 2018 20:40,7.774147034,214.1114044
03 01 2018 20:50,8.582259178,210.4824066
03 01 2018 21:00,8.339191437,212.0424042
03 01 2018 21:10,9.083572388,214.585495
03 01 2018 21:20,8.675281525,211.3721008
03 01 2018 21:30,9.150783539,208.8197937
03 01 2018 21:40,9.191649437,204.3585052
03 01 2018 21:50,8.260289192,201.8890991
03 01 2018 22:00,8.48968792,194.9138947
03 01 2018 22:10,8.78850174,194.1036072
03 01 2018 22:20,8.9564991,193.3457947
03 01 2018 22:30,9.095618248,195.2973938
03 01 2018 22:40,8.725904465,199.5845032
03 01 2018 22:50,8.112092018,197.5211029
03 01 2018 23:00,6.856678963,200.4409943
03 01 2018 23:10,7.279873848,200.8896942
03 01 2018 23:20,7.534298897,199.7960968
03 01 2018 23:30,6.945837021,196.680603
03 01 2018 23:40,7.085527897,199.6690063
03 01 2018 23:50,7.406904221,197.4501953
04 01 2018 00:00,6.934106827,196.3952026
04 01 2018 00:10,7.151297092,194.0278931
04 01 2018 00:20,6.571721077,191.2942047
04 01 2018 00:30,6.759712219,190.1013947
04 01 2018 00:40,6.414824963,185.5180969
04 01 2018 00:50,6.523455143,187.6056976
04 01 2018 01:00,7.062949181,192.7353973
04 01 2018 01:10,6.692947865,196.0746002
04 01 2018 01:20,6.809185982,194.8430023
04 01 2018 01:30,6.096306801,192.4667969
04 01 2018 01:40,6.142684937,190.7617035
04 01 2018 01:50,6.430369854,194.5778046
04 01 2018 02:00,7.538290977,197.9828033
04 01 2018 02:10,7.363255978,197.254303
04 01 2018 02:20,7.46066618,201.2154999
04 01 2018 02:30,7.031758785,199.337204
04 01 2018 02:40,6.874794006,194.1508026
04 01 2018 02:50,6.345135212,196.0812073
04 01 2018 03:00,7.185342789,198.135498
04 01 2018 03:10,6.635414124,199.4308014
04 01 2018 03:20,6.927267075,194.1383057
04 01 2018 03:30,8.333586693,193.2097015
04 01 2018 03:40,9.532950401,191.9416962
04 01 2018 03:50,8.42602253,189.827301
04 01 2018 04:00,7.494080067,192.1376038
04 01 2018 04:10,8.009915352,192.0973053
04 01 2018 04:20,7.944521904,194.2440033
04 01 2018 04:30,7.72806406,200.2335968
04 01 2018 04:40,7.462277889,205.0283966
04 01 2018 04:50,6.420166969,200.6712952
04 01 2018 05:00,4.7484622,201.9185028
04 01 2018 05:10,6.264211178,208.1761017
04 01 2018 05:20,5.50088501,200.7915955
04 01 2018 05:30,5.27207613,208.0086975
04 01 2018 05:40,5.701906204,217.7465057
04 01 2018 05:50,6.579235077,212.3013
04 01 2018 06:00,7.678398132,208.9172974
04 01 2018 06:10,7.89579916,217.2373962
04 01 2018 06:20,8.964849472,221.3515015
04 01 2018 06:30,8.083142281,219.8023987
04 01 2018 06:40,7.799798965,214.5469971
04 01 2018 06:50,7.978303909,216.9134064
04 01 2018 07:00,8.155491829,215.3661041
04 01 2018 07:10,8.248645782,211.0007935
04 01 2018 07:20,8.495847702,210.1282959
04 01 2018 07:30,7.96182394,208.8327026
04 01 2018 07:40,8.35203743,204.2586975
04 01 2018 07:50,8.135239601,198.5278015
04 01 2018 08:00,9.599003792,198.7720032
04 01 2018 08:10,8.982050896,197.4006958
04 01 2018 08:20,7.2846632,189.5783997
04 01 2018 08:30,7.521474838,182.8565979
04 01 2018 08:40,6.215313911,186.8215027
04 01 2018 08:50,5.501014233,195.8029938
04 01 2018 09:00,5.106607914,195.1764069
04 01 2018 09:10,4.649808884,191.6334991
04 01 2018 09:20,4.374350071,206.2425995
04 01 2018 09:30,4.833168983,196.2194977
04 01 2018 09:40,4.907478809,187.0084991
04 01 2018 12:40,2.888112068,0
04 01 2018 12:50,2.386636019,139.2751007
04 01 2018 13:00,2.476815939,153.8556061
04 01 2018 13:10,1.77384305,144.0395966
04 01 2018 13:20,2.48486495,142.8634033
04 01 2018 13:30,2.764512062,133.9111023
04 01 2018 13:40,2.5070889,103.2738037
04 01 2018 13:50,3.441704035,79.09410858
04 01 2018 14:00,2.484878063,106.4503021
04 01 2018 14:10,2.436743021,102.7186966
04 01 2018 14:20,2.359375954,107.3701019
04 01 2018 14:30,3.021173,94.58883667
04 01 2018 14:40,3.395319939,97.73842621
04 01 2018 14:50,3.413508892,101.6998978
04 01 2018 15:00,5.160031796,81.87310028
04 01 2018 15:10,5.161472797,62.48146057
04 01 2018 15:20,5.414981842,61.62747955
04 01 2018 15:30,6.778621197,67.9675827
04 01 2018 15:40,4.436894894,0
04 01 2018 15:50,5.013915062,50.42341995
04 01 2018 16:00,5.274309158,47.2641716
04 01 2018 16:10,5.915596962,43.18653107
04 01 2018 16:20,5.858211994,42.6594696
04 01 2018 16:30,5.650877953,52.86571121
04 01 2018 16:40,6.349774837,53.7215004
04 01 2018 16:50,6.636434078,53.08805084
04 01 2018 17:00,7.010248184,52.78892899
04 01 2018 17:10,7.559226036,55.33359909
04 01 2018 17:20,7.404004097,51.70399094
04 01 2018 17:30,6.80051899,53.39633179
04 01 2018 17:40,5.82537508,45.68770981
04 01 2018 17:50,6.080101967,45.51879883
04 01 2018 18:00,6.582440853,40.36516953
04 01 2018 18:10,6.643204212,46.86555862
04 01 2018 18:20,6.345364094,38.58917999
04 01 2018 18:30,6.042553902,48.70145035
04 01 2018 18:40,5.757640839,41.20378113
04 01 2018 18:50,5.694249153,46.98265076
04 01 2018 19:00,7.068666935,33.49834061
04 01 2018 19:10,6.641551018,33.8251915
04 01 2018 19:20,6.690164089,27.36738968
04 01 2018 19:30,6.36333704,29.67544937
04 01 2018 19:40,6.827414036,40.88489151
04 01 2018 19:50,6.71631813,41.12696838
04 01 2018 20:00,5.415152073,41.6153717
04 01 2018 20:10,6.953413963,35.44075012
04 01 2018 20:20,7.42373991,36.21514893
04 01 2018 20:30,8.381437302,39.72340012
04 01 2018 20:40,7.493074894,46.13137817
04 01 2018 20:50,7.380391121,45.09289932
04 01 2018 21:00,6.244694233,42.08800888
04 01 2018 21:10,5.493409157,33.02647018
04 01 2018 21:20,5.124141216,30.50971031
04 01 2018 21:30,5.285066128,27.65151978
04 01 2018 21:40,5.539794922,28.00427055
04 01 2018 21:50,6.015673161,25.7741394
04 01 2018 22:00,5.59703207,23.50094986
04 01 2018 22:10,6.277314186,23.72624969
04 01 2018 22:20,6.49335289,20.42690086
04 01 2018 22:30,6.786591053,25.21842003
04 01 2018 22:40,6.764401913,30.23693085
04 01 2018 22:50,5.724936962,29.67219925
04 01 2018 23:00,6.238166809,30.00231934
04 01 2018 23:10,5.945401192,29.64308929
04 01 2018 23:20,6.17223978,30.39785957
04 01 2018 23:30,6.351617813,30.28310966
04 01 2018 23:40,7.168983936,18.97281075
04 01 2018 23:50,6.629221916,17.22633934
05 01 2018 00:00,6.55459404,12.58047009
05 01 2018 00:10,6.395040989,9.429060936
05 01 2018 00:20,6.797101021,4.961769104
05 01 2018 00:30,6.920464993,358.1897888
05 01 2018 00:40,6.278329849,351.8651123
05 01 2018 00:50,6.682812214,2.56614089
05 01 2018 01:00,6.721062183,7.876725197
05 01 2018 01:10,7.131796837,14.10332012
05 01 2018 01:20,6.148598194,20.33539009
05 01 2018 01:30,6.896099091,21.0418396
05 01 2018 01:40,6.926294804,22.93596077
05 01 2018 01:50,6.567954063,33.37145996
05 01 2018 02:00,6.398931026,32.30049896
05 01 2018 02:10,5.446605206,30.16810989
05 01 2018 02:20,5.108693123,27.08235931
05 01 2018 02:30,5.232514858,22.60456085
05 01 2018 02:40,4.243929863,30.59626007
05 01 2018 02:50,4.137093067,32.78860855
05 01 2018 03:00,4.160939217,30.18254089
05 01 2018 03:10,4.124106884,31.8532505
05 01 2018 03:20,4.126059055,26.32125092
05 01 2018 03:30,4.204703808,25.67859077
05 01 2018 03:40,4.355268002,27.08256912
05 01 2018 03:50,3.952167034,36.21786118
05 01 2018 04:00,4.434104919,29.74682045
05 01 2018 04:10,3.678040981,25.84374046
05 01 2018 04:20,4.063600063,21.24472046
05 01 2018 04:30,5.488460064,17.45406914
05 01 2018 04:40,5.625834942,12.99639034
05 01 2018 04:50,5.394489765,12.51430988
05 01 2018 05:00,5.4572649,12.40832996
05 01 2018 05:10,5.450904846,15.87475014
05 01 2018 05:20,4.76416111,9.024561882
05 01 2018 05:30,4.101181984,7.712677002
05 01 2018 05:40,3.941123009,7.581837177
05 01 2018 05:50,3.87789607,11.42055988
05 01 2018 06:00,3.836927891,29.3313694
05 01 2018 06:10,4.130588055,25.04413033
05 01 2018 06:20,4.081981182,24.68565941
05 01 2018 06:30,3.839956999,24.07126999
05 01 2018 06:40,3.975877047,23.42119026
05 01 2018 06:50,3.820688963,39.26622009
05 01 2018 07:00,3.98053503,52.09212112
05 01 2018 07:10,4.142834187,52.06705093
05 01 2018 07:20,3.929188967,52.53002167
05 01 2018 07:30,3.227394104,62.52310944
05 01 2018 07:40,2.693974972,63.97663116
05 01 2018 07:50,3.76078701,72.28019714
05 01 2018 08:00,3.734816074,69.53996277
05 01 2018 08:10,3.310203075,74.86411285
05 01 2018 08:20,2.853812933,85.75393677
